video,frame_count,hand_motion_sum,hand_motion_mean,hand_motion_std,hand_motion_max,body_motion_sum,body_motion_mean,body_motion_std,body_motion_max,upper_body_angle_mean,upper_body_angle_std,upper_body_angle_max,upper_body_angle_min,arm_extension_mean,arm_extension_std,arm_extension_max,arm_extension_min
C021_A17_SY15_P07_S07_01DAS.mp4,600,1.325148391347992,0.022460142226237153,0.04300837467921914,0.19267102507414455,0.812107993902892,0.013764542269540542,0.03708545997045019,0.1743550355022508,-7.942970525829335,43.391313895024645,171.49770200863568,-161.18234833880405,0.07336380794764383,0.03484332849731606,0.15804705380058198,0.029646445868194475
C021_A17_SY15_P07_S07_01DBS.mp4,600,1.1912593903449509,0.02019083712449069,0.035362574244598925,0.18154755852834248,0.7252403681568775,0.012292209629777586,0.031437929740139106,0.18158574898570212,-5.686264727583667,19.94272601561883,34.27591877948716,-98.87955458604769,0.09757541264113528,0.04177663080298842,0.1853779240907077,0.050542195303236476
C021_A17_SY15_P07_S08_01DAS.mp4,600,3.0463185260193426,0.051632517390158346,0.05984245439770969,0.1993380941607945,0.8040656534058759,0.013628231413658914,0.014043621311126353,0.047076387183233176,-31.049869398870783,29.541504970411676,30.467040525960236,-111.2819118700488,0.23583353396718856,0.06359413664080972,0.3210934002444142,0.12718223111269955
C021_A17_SY15_P07_S08_01DBS.mp4,600,1.5532124525118727,0.026325634788336823,0.021052155249886944,0.08849373795807548,0.6185742029898933,0.01048430852525243,0.010406580241136386,0.04008251600388725,-7.197689660124651,39.70483985868711,175.78140217874255,-175.75376149584363,0.1878807774001759,0.038511144495783446,0.260680931194347,0.11005687919658282
C021_A17_SY15_P07_S09_01DAS.mp4,600,4.575098393318668,0.07754404056472318,0.07981686100801982,0.33451497486448134,2.089141906478398,0.035409184855566066,0.054911646384557214,0.1806688742235083,29.422158555133347,123.30412856078487,177.72345610981947,-179.0069922521297,0.12076719438010222,0.03890612793353047,0.17731323962208986,0.01605736097797644
C021_A17_SY15_P07_S09_01DBS.mp4,600,1.5312789265495612,0.025953880111009513,0.02533895061386886,0.10346938361312509,0.738615556605477,0.012518907739075881,0.012020483837253662,0.05250974539915133,0.7721351204329733,53.24118384183032,176.7037801667663,-176.5860287032642,0.25411351070049126,0.023609000823836015,0.30391830137201215,0.16453717218746108
C021_A17_SY15_P07_S10_01DAS.mp4,600,1.4203766926190726,0.02407418123083174,0.01623083891234731,0.07414602759337977,0.6102879181452859,0.010343863019411627,0.009981017931341535,0.0372858624524989,-21.294865015936242,32.81244143579702,17.9976815060185,-179.30085755897176,0.13170384966151952,0.05515642370711943,0.21133903792167158,0.04813570370194046
C021_A17_SY15_P07_S10_01DBS.mp4,600,0.6622713836507353,0.011224938705944668,0.013727163095231589,0.064554638056268,0.5416341106391124,0.009180239163374786,0.011875275913748057,0.04099951212644407,-7.127673067978672,17.638736145302243,25.824611001048957,-104.69558569667669,0.19854617425318918,0.015539742771609558,0.24618729056213245,0.18082293700974916
C021_A17_SY15_P07_S11_01DAS.mp4,601,1.51449593794792,0.02566942267708339,0.022976031803922128,0.13447583841704677,0.20651915497609125,0.003500324660611716,0.003444497778840175,0.015078772291703966,-23.02790542529301,7.679459673297263,-2.773517347998317,-35.17553218554343,0.08762189997405921,0.04935444496603875,0.18639444145196435,0.032647540514972796
C021_A17_SY15_P07_S12_01NBS.mp4,601,1.878989117226751,0.031847273173334766,0.03606321481799972,0.16893375331777646,0.9618658437306308,0.016302810910688657,0.016565683458536283,0.05647102006203799,0.1603622729429354,43.67286564320024,136.79263704317137,-132.3072952507237,0.1151525837939685,0.07598593742369929,0.22558213215344278,0.02365674525985877
